,0,1,2,3,4
33,0.15853508,0.16046399,0.23260327,0.15892713,0.28947052
34,0.16016021,0.1603659,0.22126953,0.2747327,0.18347172
35,0.16407755,0.19074528,0.20141675,0.19757794,0.24618255
36,0.15813826,0.15825424,0.29758635,0.15900177,0.22701938
37,0.15972923,0.24496004,0.26492175,0.17018096,0.16020805
38,0.1720823,0.1606563,0.16545773,0.26025045,0.24155322
39,0.15588075,0.15610264,0.3357408,0.1561015,0.19617431
40,0.15511084,0.15511084,0.34522644,0.15511182,0.1894401
41,0.15979248,0.15943547,0.20659932,0.29190773,0.18226506
42,0.15872827,0.15876876,0.2826279,0.16086987,0.2390052
43,0.27628034,0.15886255,0.15870671,0.24725068,0.15889984
44,0.1578301,0.38962433,0.1506725,0.15067212,0.15120089
45,0.1601148,0.15996423,0.2726727,0.17531629,0.23193197
46,0.16079582,0.18409584,0.25995198,0.16403012,0.23112622
47,0.15712485,0.15667264,0.15979666,0.19960512,0.32680064
48,0.1595132,0.15950443,0.17691854,0.2862949,0.21776886
49,0.15857661,0.15854594,0.21524777,0.16786194,0.29976776
50,0.1547019,0.1547019,0.35005617,0.15473002,0.18581
51,0.25051746,0.15874152,0.15873903,0.27307713,0.1589249
52,0.1751827,0.1608491,0.22272664,0.17541929,0.2658223
53,0.15731145,0.15882453,0.3158352,0.15801932,0.21000946
54,0.16203061,0.19709574,0.23447534,0.23703398,0.1693643
55,0.21905299,0.15872917,0.1591072,0.295788,0.16732262
56,0.17303517,0.16152626,0.22558072,0.25097245,0.18888533
57,0.15716094,0.31692538,0.21084185,0.15740205,0.15766987
58,0.18129784,0.2818505,0.16042364,0.20956968,0.16685846
59,0.15414137,0.15417802,0.16669786,0.16575392,0.35922885
60,0.1587988,0.15880512,0.26249933,0.15883613,0.26106063
61,0.16004623,0.1597664,0.21376154,0.18165705,0.28476873
62,0.15535204,0.15535186,0.18423073,0.16059324,0.3444721
63,0.16324107,0.15950765,0.16335137,0.2510538,0.26284605
64,0.35948166,0.1576995,0.15421931,0.15427324,0.17432626
65,0.15086472,0.15086472,0.3879227,0.15092827,0.1594196
66,0.19034268,0.15870988,0.1594878,0.30561787,0.18584178
67,0.15136915,0.15147445,0.3835732,0.15209194,0.16149125
68,0.1738227,0.34198052,0.15575536,0.15591702,0.17252445
69,0.14928082,0.40159366,0.15001678,0.14985438,0.14925441
70,0.16883096,0.1610839,0.22423914,0.2596786,0.18616734
71,0.16008885,0.15958767,0.1939971,0.1946219,0.2917045
72,0.16057639,0.18376292,0.17151317,0.1882538,0.2958937
73,0.16105045,0.15854985,0.20043704,0.17343904,0.30652356
74,0.15235707,0.15018395,0.15064698,0.1529861,0.3938259
75,0.15891826,0.15891811,0.27147886,0.16085403,0.24983077
76,0.15738574,0.15738574,0.3139045,0.15899527,0.21232882
77,0.15654185,0.16160296,0.3336333,0.1809433,0.16727857
78,0.15375373,0.15579066,0.36199757,0.15788752,0.17057048
79,0.18922575,0.27027985,0.16045882,0.21957035,0.1604652
80,0.17821641,0.16492988,0.21952906,0.24411424,0.19321042
81,0.16281508,0.15890561,0.1599069,0.28379884,0.23457356
82,0.15544927,0.15545125,0.1803544,0.34432188,0.16442317
83,0.18221101,0.19900791,0.16259809,0.26915437,0.18702857
84,0.15878408,0.15882307,0.24445184,0.16028287,0.27765808
85,0.16815892,0.21826588,0.16531648,0.2579577,0.19030102
86,0.16150032,0.15968081,0.17923301,0.21189049,0.28769535
87,0.1851402,0.16143477,0.1723171,0.24038577,0.2407221
88,0.15229107,0.15229107,0.37547272,0.15542117,0.164524
89,0.20263496,0.15786625,0.16149499,0.16463476,0.31336907
90,0.17220755,0.16029565,0.16338767,0.26132208,0.2427871
91,0.16213758,0.22648247,0.20674272,0.17358124,0.23105605
92,0.15464067,0.15464067,0.35081345,0.15480019,0.18510492
93,0.15665697,0.17469831,0.33268183,0.17552222,0.16044062
94,0.17528446,0.16062026,0.16754267,0.26944634,0.22710632
95,0.14921166,0.40171385,0.15031788,0.14954503,0.14921166
96,0.16251093,0.16168085,0.2217528,0.22616574,0.2278897
97,0.1928541,0.16748461,0.15924402,0.15752526,0.32289198
98,0.1608339,0.16033424,0.2704834,0.1841937,0.22415468
99,0.15481088,0.15155157,0.15317541,0.38231143,0.15815073
100,0.17471814,0.19722529,0.16401763,0.23488078,0.22915816
101,0.15993196,0.15992932,0.25120974,0.17283988,0.25608912
102,0.15949951,0.15838772,0.16299838,0.21995749,0.29915696
103,0.18068863,0.20658109,0.17354353,0.26235276,0.17683396
104,0.17312795,0.16043729,0.17688975,0.27802178,0.21152322
105,0.30596444,0.15836799,0.16405477,0.16366988,0.20794293
106,0.16273566,0.18389732,0.2497527,0.19145152,0.21216273
107,0.1681791,0.15950122,0.16454187,0.28359193,0.22418587
108,0.1577012,0.15770112,0.21910022,0.15849371,0.30700377
109,0.18609513,0.26875255,0.16205566,0.21289435,0.17020227
110,0.15984753,0.15978435,0.25607675,0.17068179,0.25360963
111,0.15015689,0.15320507,0.15082628,0.1517484,0.39406335
112,0.15507379,0.15507211,0.15740876,0.3467149,0.18573043
113,0.15899438,0.15891714,0.2544274,0.16021977,0.2674413
114,0.15805534,0.15806812,0.1918474,0.17564985,0.31637925
115,0.15947886,0.15948291,0.28041875,0.2287144,0.1719051
116,0.15960544,0.15789385,0.15841831,0.21907334,0.30500907
117,0.1643191,0.15921465,0.1728495,0.2954902,0.20812649
118,0.16143754,0.16118649,0.22683147,0.2505756,0.1999689
119,0.2540477,0.15954521,0.15934768,0.26543456,0.16162492
120,0.3637244,0.15357547,0.16020611,0.15371823,0.16877574
121,0.15934926,0.15935275,0.26743445,0.16571432,0.24814928
122,0.26981097,0.160853,0.15927415,0.24995172,0.16011022
123,0.15851575,0.18130691,0.17438449,0.16589418,0.31989866
124,0.15746559,0.15746535,0.17946538,0.18373255,0.32187107
125,0.15955973,0.15953302,0.2541283,0.16743277,0.2593462
126,0.15881693,0.16815144,0.17316782,0.30740103,0.1924628
127,0.14958046,0.14957446,0.15207718,0.1499853,0.39878255
128,0.15396646,0.15396644,0.360054,0.16431,0.16770309
129,0.16751467,0.16134903,0.2402148,0.24076039,0.1901612
130,0.1586405,0.2453927,0.2785618,0.15876268,0.15864238
131,0.15008949,0.1500906,0.15103593,0.1541295,0.39465445
132,0.17337291,0.16021007,0.16446228,0.2681188,0.23383589
133,0.1630019,0.15777315,0.1695258,0.31876758,0.19093159
134,0.15390036,0.36006615,0.17507891,0.15579796,0.15515667
135,0.15712468,0.15706173,0.324581,0.16691719,0.19431546
136,0.167638,0.15961055,0.16368139,0.22877489,0.28029522
137,0.16429725,0.16115515,0.21625134,0.2592347,0.19906148
138,0.15250373,0.15250424,0.16775087,0.37326577,0.15397543
139,0.15354244,0.15546644,0.16399872,0.36437902,0.16261332
140,0.15618797,0.15619132,0.19114171,0.16182898,0.33465004
141,0.14917335,0.1491735,0.40201542,0.15046442,0.14917336
142,0.15599456,0.155991,0.33452737,0.1568485,0.19663845
143,0.15450877,0.15487458,0.35248563,0.18341255,0.15471841
144,0.16837527,0.15853393,0.15973952,0.2108663,0.30248502
145,0.1528209,0.1528209,0.36992663,0.15282103,0.17161055
146,0.15530452,0.15901391,0.17347254,0.16490719,0.34730184
147,0.15952241,0.16146421,0.22274584,0.1709394,0.2853281
148,0.1721532,0.16029486,0.17617284,0.280204,0.21117505
149,0.17334585,0.16048892,0.17764863,0.27748385,0.21103273
150,0.14888887,0.40428266,0.1490488,0.14889073,0.14888889
151,0.16299488,0.15958865,0.16888238,0.22906102,0.27947307
152,0.16059127,0.16055185,0.23008244,0.18607637,0.26269814
153,0.15467611,0.15440722,0.15793441,0.17835987,0.35462242
154,0.14946498,0.14949909,0.39966795,0.15170476,0.14966327
155,0.17180428,0.1618804,0.23634486,0.23573661,0.19423376
156,0.17262943,0.15572962,0.15654007,0.3428953,0.17220555
157,0.15233292,0.37469128,0.16793853,0.15242727,0.15260993
158,0.16708848,0.1566662,0.17519148,0.16622876,0.33482507
159,0.1581692,0.1582068,0.29683912,0.15913782,0.22764711
160,0.16128223,0.16047019,0.2729163,0.18931033,0.21602094
161,0.17641178,0.19273521,0.22164878,0.22225857,0.18694562
162,0.1611832,0.15160522,0.15339565,0.15216193,0.381654
163,0.16058981,0.15908074,0.17422134,0.21036775,0.29574034
164,0.1640015,0.16154808,0.20984307,0.21839117,0.24621612
165,0.15330042,0.15330218,0.17480797,0.1534089,0.36518052
166,0.16216032,0.16001755,0.17525713,0.23050301,0.27206194
167,0.40318587,0.14902692,0.14902803,0.14902692,0.14973228
168,0.16098085,0.16104177,0.1618509,0.20980026,0.30632618
169,0.16049232,0.16049264,0.2714444,0.21522467,0.19234598
170,0.16127567,0.16124707,0.23677014,0.19206364,0.24864353
171,0.15758087,0.15758069,0.30919954,0.1582259,0.21741304
172,0.14958814,0.14958815,0.1513262,0.39868253,0.150815
173,0.15841165,0.1585619,0.289361,0.15894875,0.23471667
174,0.15209089,0.15209089,0.3769049,0.15214936,0.16676396
175,0.15471128,0.15471128,0.34997475,0.15480109,0.18580161
176,0.16532813,0.16093248,0.18377422,0.24837814,0.24158707
177,0.15728134,0.15728125,0.16431037,0.31995055,0.20117652
178,0.15178329,0.38128647,0.15292525,0.1564094,0.15759565
179,0.16099924,0.2587603,0.15959382,0.2616001,0.15904658
180,0.14941248,0.14945276,0.14998148,0.4000991,0.15105423
181,0.15052481,0.14920175,0.1491976,0.40184805,0.14922784
182,0.15413226,0.15413122,0.35703033,0.1559832,0.178723
183,0.17612274,0.15582228,0.17020659,0.15664442,0.34120396
184,0.17471413,0.15930884,0.17176692,0.29924205,0.1949681
185,0.16055223,0.15956706,0.25426072,0.2612805,0.16433944
186,0.16310908,0.1589932,0.2804529,0.1596604,0.23778434
187,0.15192413,0.15890786,0.3789679,0.15203176,0.15816829
188,0.15877308,0.15890193,0.27300707,0.15921122,0.25010666
189,0.16155487,0.16147073,0.2377918,0.20865873,0.2305239
190,0.15777864,0.15735729,0.16950153,0.19380106,0.32156152
191,0.14884913,0.14885278,0.4045975,0.14885141,0.14884923
192,0.16446315,0.1596597,0.16956191,0.22447038,0.28184482
193,0.1593032,0.15932189,0.27187398,0.16559248,0.24390844
194,0.15947816,0.15935811,0.28473514,0.1720621,0.2243665
195,0.17303549,0.1611469,0.16193338,0.2556858,0.24819851
196,0.15614836,0.15614836,0.19971573,0.15616827,0.33181936
197,0.16110723,0.16110861,0.19536753,0.24162847,0.24078812
198,0.15578343,0.34166974,0.17599775,0.1567994,0.16974962
199,0.1588507,0.15884544,0.26788118,0.15959139,0.25483125
200,0.1547916,0.35135904,0.15545236,0.1768918,0.16150516
201,0.16250797,0.16046037,0.2606491,0.17990765,0.23647483
202,0.15945727,0.23043796,0.16389276,0.16103046,0.28518152
203,0.16634087,0.161532,0.24961662,0.22076647,0.2017441
204,0.3737327,0.15284076,0.1567939,0.15493992,0.16169272
205,0.15110134,0.15110134,0.38584945,0.15111034,0.16083756
206,0.1587625,0.15876165,0.2422419,0.16055162,0.27968237
207,0.16118087,0.16898619,0.23499379,0.18403044,0.25080884
208,0.16066177,0.15949087,0.18358818,0.20383497,0.29242423
209,0.1577573,0.1577573,0.30527243,0.15813583,0.22107719
210,0.15786506,0.1578902,0.1581964,0.30341312,0.2226352
211,0.15850617,0.15815592,0.19820341,0.17185481,0.3132797
212,0.15933362,0.1592871,0.2634563,0.16315337,0.25476953
213,0.15879792,0.27293223,0.24984804,0.15962279,0.15879898
214,0.16284852,0.16135605,0.21777153,0.20604096,0.251983
215,0.16086042,0.16086039,0.2379578,0.25052032,0.18980102
216,0.1580642,0.15806265,0.16288579,0.21626982,0.3047175
217,0.17300035,0.2040759,0.16243796,0.18471213,0.2757736
218,0.18104604,0.16083944,0.16269304,0.29703298,0.19838853
219,0.15623513,0.15622696,0.1925163,0.16133842,0.33368316
220,0.15278041,0.15275028,0.15910451,0.16388372,0.37148106
221,0.15427047,0.3549068,0.18227601,0.15427545,0.15427126
222,0.16109869,0.16108507,0.24803585,0.19512694,0.23465347
223,0.15739205,0.15792085,0.20334896,0.16333963,0.3179985
224,0.14896673,0.40366703,0.14913324,0.14926633,0.14896655
225,0.15011361,0.1501206,0.15250362,0.39438993,0.15287222
226,0.16479202,0.16139698,0.21466959,0.25329652,0.20584497
227,0.15219733,0.15218166,0.15907876,0.1598661,0.37667608
228,0.15803614,0.15682887,0.15963869,0.20059085,0.3249054
229,0.16083394,0.16668405,0.22603546,0.18108198,0.26536468
230,0.3076044,0.16606115,0.15807566,0.21013913,0.1581196
231,0.15395403,0.15395372,0.35873964,0.15519921,0.17815341
232,0.15403149,0.15403143,0.35801253,0.15560944,0.1783151
233,0.1632435,0.16121055,0.19318746,0.24145994,0.24089858
234,0.15183322,0.38500834,0.15792952,0.15356569,0.15166321
235,0.1629277,0.16123502,0.25347024,0.24385028,0.17851679
236,0.16379757,0.16121832,0.18309264,0.26333374,0.2285578
237,0.15297824,0.15297197,0.16770546,0.1571437,0.36920065
238,0.15878837,0.25404948,0.15906638,0.15878813,0.26930767
239,0.16046044,0.33286044,0.15706222,0.17445153,0.1751653
240,0.18303722,0.16442905,0.16877575,0.27557606,0.20818186
241,0.16263074,0.1607414,0.21995582,0.18944217,0.26722994
242,0.1629984,0.16654703,0.20827848,0.22796631,0.23420979
243,0.15347145,0.15343371,0.16432412,0.1634249,0.36534578
244,0.17445837,0.16024218,0.15967046,0.28621644,0.21941261
245,0.3062071,0.16380568,0.15804595,0.21379492,0.15814647
246,0.15881844,0.27323562,0.15953061,0.15919472,0.2492206
247,0.15803982,0.15803973,0.30026388,0.15921848,0.22443813
248,0.15699172,0.15699236,0.20454606,0.15990353,0.32156637
249,0.15589894,0.16245598,0.33850834,0.1561657,0.18697108
250,0.15060125,0.15057108,0.15190299,0.39053684,0.15638782
251,0.16566046,0.20837449,0.17290223,0.26212913,0.19093359
252,0.3096365,0.16531564,0.1579346,0.20912237,0.15799093
253,0.15873305,0.15873304,0.2730773,0.15888101,0.2505756
254,0.14960216,0.1496022,0.15089071,0.39856914,0.15133587
255,0.15814732,0.32435375,0.15798138,0.19743325,0.16208427
256,0.15891337,0.15891276,0.2520447,0.16054542,0.26958376
257,0.1590137,0.15901107,0.2757435,0.16283587,0.24339585
258,0.15845431,0.15847442,0.28686908,0.15872553,0.23747675
259,0.1559722,0.3563789,0.15425473,0.17920083,0.15419333
260,0.16516997,0.18285576,0.23791185,0.20035668,0.2137057
261,0.15648359,0.16842669,0.18563958,0.15662974,0.3328204
262,0.21608903,0.157733,0.1577381,0.30834493,0.1600949
263,0.14886647,0.14893894,0.40446028,0.14886786,0.14886647
264,0.262644,0.15916328,0.16163658,0.15906866,0.25748748
265,0.18513352,0.15823449,0.15559691,0.3448532,0.15618184
266,0.27324587,0.1587907,0.15890075,0.24958834,0.15947431
267,0.1565355,0.15638529,0.1674827,0.1817029,0.33789366
268,0.15852648,0.15839648,0.19858867,0.17644294,0.30804548
269,0.1644663,0.16094378,0.26622924,0.2109659,0.19739473
270,0.14886953,0.40443596,0.1489119,0.14891171,0.14887078
271,0.1603802,0.16047801,0.1963145,0.19086188,0.29196543
272,0.38517702,0.15117891,0.15128317,0.1511822,0.16117865
273,0.15958087,0.15958057,0.28786662,0.21172655,0.18124542
274,0.14886636,0.14886636,0.40446106,0.14892915,0.14887705
275,0.14966086,0.14966086,0.15281834,0.1497908,0.39806914
276,0.17056115,0.16049562,0.1878533,0.28016403,0.20092589
277,0.27094418,0.1802656,0.16045104,0.22723292,0.16110629
278,0.15769029,0.15767477,0.16808626,0.3158742,0.20067447
279,0.15412258,0.15413012,0.17704104,0.15720011,0.3575062
280,0.16190507,0.38395518,0.1513179,0.15131786,0.15150397
281,0.16370814,0.15994984,0.16962786,0.24244513,0.26426908
282,0.1714739,0.15998176,0.16817684,0.27926835,0.2210991
283,0.14951012,0.1495129,0.1515084,0.15015757,0.399311
284,0.2654892,0.15988092,0.15920593,0.25331303,0.16211092
285,0.15034609,0.15034609,0.15646134,0.15047608,0.39237046
286,0.14915487,0.14912488,0.1501612,0.14915104,0.40240806
287,0.15270446,0.15247686,0.16619447,0.1549134,0.37371078
288,0.2648556,0.15902679,0.15966308,0.15888216,0.25757232
289,0.15898229,0.15898211,0.16090113,0.26362926,0.25750527
290,0.16309267,0.161586,0.23905696,0.2255532,0.2107111
291,0.16425574,0.31492698,0.16096008,0.18376248,0.17609468
292,0.17799526,0.16221717,0.2064453,0.25563088,0.19771144
293,0.16756912,0.16128169,0.23171583,0.24983998,0.18959333
294,0.16208869,0.16118428,0.23984563,0.19450463,0.24237674
295,0.17258874,0.16264784,0.17910571,0.25612912,0.22952859
296,0.22725677,0.1611069,0.15936996,0.2852145,0.16705194
297,0.15924405,0.15923007,0.2705924,0.1645822,0.24635132
298,0.15270688,0.15270858,0.16877945,0.1544206,0.3713845
299,0.15235707,0.15018395,0.15064698,0.1529861,0.3938259
300,0.15516168,0.3447033,0.18962485,0.1552121,0.1552981
301,0.1591276,0.15916535,0.2905283,0.22343728,0.16774148
302,0.4044024,0.14887376,0.1488781,0.14888826,0.14895746
303,0.24970211,0.17161725,0.1623562,0.25322518,0.16309924
304,0.39466766,0.1500762,0.15007168,0.15511249,0.15007186
305,0.15541732,0.17539051,0.168234,0.34556988,0.15538825
306,0.16763784,0.16044876,0.20504178,0.27905604,0.18781559
307,0.1936446,0.16187668,0.16117528,0.31717235,0.16613115
308,0.16082975,0.16083027,0.23435697,0.18992332,0.25405964
309,0.14954332,0.15041445,0.39905268,0.15068349,0.15030599
310,0.15941232,0.15942281,0.24652329,0.16657694,0.26806465
311,0.39308757,0.15026785,0.1502794,0.15026446,0.1561007
312,0.15070257,0.15069383,0.15304327,0.15602532,0.38953504
313,0.15961826,0.15959212,0.24603814,0.16880174,0.2659497
314,0.29877394,0.1580812,0.1580939,0.22630607,0.15874486
315,0.1614342,0.16174681,0.20078774,0.23651369,0.23951758
316,0.15817364,0.15463427,0.17899643,0.3525566,0.15563911
317,0.16105768,0.1610781,0.284374,0.18596832,0.20752192
318,0.16551903,0.15240176,0.15200242,0.3781064,0.15197033
319,0.1575144,0.16479373,0.32715032,0.16803125,0.18251029
320,0.1542322,0.15423815,0.17432953,0.16026774,0.35693234
321,0.17599982,0.2126114,0.16299607,0.23073497,0.21765779
322,0.16056058,0.15888771,0.17770296,0.30143222,0.2014165
323,0.1523315,0.1523315,0.37490276,0.16652082,0.15391344
324,0.15880808,0.15880658,0.24292691,0.1608512,0.27860713
325,0.15880384,0.15882015,0.27686414,0.16039686,0.24511501
326,0.15651926,0.15651926,0.33037576,0.16283126,0.19375452
327,0.16147374,0.1615407,0.24537274,0.20850126,0.22311154
328,0.16234687,0.15553361,0.1606955,0.35254547,0.16887859
329,0.15928437,0.16077402,0.2574427,0.16263111,0.25986785
330,0.1646101,0.1607257,0.1805805,0.24918963,0.24489403
331,0.31637886,0.15724485,0.15749466,0.15745316,0.21142845
332,0.15715508,0.15767136,0.16324373,0.32179973,0.20013008
333,0.22017716,0.15994756,0.17111649,0.28220135,0.16655745
334,0.15910593,0.15640837,0.17138119,0.17652804,0.3365765
335,0.15080361,0.15077198,0.15355888,0.38894597,0.15591946
336,0.16302109,0.20118362,0.16976349,0.20536892,0.26066285
337,0.14954327,0.1495412,0.15013003,0.15172924,0.39905626
338,0.16587168,0.15907958,0.16645512,0.29451144,0.21408218
339,0.15837039,0.15869987,0.16596779,0.30237222,0.21458977
340,0.14922276,0.4016189,0.15070753,0.1492281,0.14922276
341,0.15788552,0.34028977,0.15798981,0.17053574,0.17329912
342,0.14886644,0.4044603,0.14893845,0.1488683,0.14886644
343,0.15913768,0.15843233,0.289926,0.15876585,0.23373814
344,0.1552908,0.15528636,0.343091,0.15529105,0.19104081
345,0.15998772,0.23412187,0.16526239,0.16852176,0.27210626
346,0.1726118,0.1651917,0.17790061,0.29153267,0.19276327
347,0.15609424,0.1525306,0.15363935,0.3758436,0.16189216
348,0.14982513,0.14982513,0.15379085,0.14984396,0.396715
349,0.15581535,0.15581529,0.33654705,0.15616313,0.19565918
350,0.15252464,0.15252617,0.3731162,0.16753429,0.1542987
351,0.15235707,0.15018395,0.15064698,0.15298608,0.39382595
352,0.18292621,0.155698,0.15635596,0.34144565,0.16357411
353,0.17038655,0.15802123,0.15885174,0.20063086,0.31210968
354,0.15487182,0.15487182,0.3480778,0.15489148,0.18728709
355,0.15146925,0.15139267,0.15188974,0.16188024,0.3833681
356,0.18343672,0.15963805,0.16741839,0.29459083,0.19491604
357,0.16991396,0.20214051,0.16237558,0.23589057,0.22967944
358,0.17044227,0.15998967,0.17105696,0.28155482,0.21695626
359,0.1587031,0.37106267,0.15331317,0.15459302,0.16232808
360,0.1488609,0.40450436,0.14890692,0.1488609,0.14886695
361,0.16058435,0.16097261,0.2529197,0.17729917,0.24822415
362,0.15818946,0.15819281,0.22505344,0.16027507,0.29828927
363,0.16856699,0.15969804,0.16054472,0.2562204,0.25496984
364,0.15797506,0.15802886,0.3154883,0.1866182,0.18188953
365,0.28472564,0.16059193,0.15873612,0.2365565,0.15938975
366,0.23966858,0.15870121,0.15883006,0.16031484,0.28248528
367,0.1597928,0.16036825,0.16755149,0.25928634,0.25300115
368,0.16162749,0.15962179,0.17548582,0.29566765,0.20759723
369,0.15472466,0.15568551,0.35019577,0.18466762,0.15472649
370,0.15876278,0.24783584,0.27508307,0.15954907,0.15876919
371,0.16392122,0.16040093,0.17598179,0.2276005,0.27209562
372,0.1581272,0.1581272,0.22693904,0.15905797,0.29774857
373,0.2794283,0.16030917,0.18711782,0.16479571,0.20834891
374,0.16674489,0.3167951,0.15826651,0.19188593,0.16630745
375,0.22983055,0.20443618,0.16393311,0.23713969,0.16466038
376,0.15510967,0.15510967,0.34524146,0.15511283,0.18942635
377,0.15273501,0.37599304,0.15250994,0.16145621,0.1573058
378,0.15889044,0.15888974,0.25204095,0.16030578,0.2698731
379,0.19630113,0.16021147,0.18181437,0.28979778,0.17187516
380,0.15197298,0.16579348,0.37803116,0.15222855,0.15197384
381,0.16429627,0.15973607,0.1657902,0.245074,0.2651035
382,0.17059965,0.16172692,0.18792866,0.2519009,0.22784378
383,0.36442947,0.1533857,0.1533824,0.17529567,0.15350673
384,0.15317379,0.15307622,0.15839157,0.16699716,0.36836126
385,0.15561897,0.15560536,0.18373464,0.16290933,0.3421317
386,0.16024478,0.24995469,0.25216034,0.17731556,0.16032465
387,0.1597611,0.15805306,0.19161953,0.17624252,0.31432384
388,0.15409732,0.15409702,0.18084791,0.15411474,0.35684305
389,0.149187,0.1491874,0.15019819,0.40190944,0.14951795
390,0.15683378,0.15605476,0.15645821,0.19678241,0.33387083
391,0.18442564,0.15941381,0.16759388,0.29815152,0.1904151
392,0.179316,0.16047809,0.2174792,0.16871247,0.2740143
393,0.16456598,0.16114137,0.1897754,0.24075644,0.24376075
394,0.17447834,0.17370804,0.15603276,0.1559425,0.3398383
395,0.15314364,0.15313852,0.17321703,0.15354368,0.36695707
396,0.15361199,0.15720269,0.36365584,0.15865073,0.16687874
397,0.15786542,0.15785843,0.21294966,0.16264178,0.30868468
398,0.156447,0.15617366,0.15762527,0.3330152,0.19673881
399,0.14894068,0.4038719,0.14929911,0.14894766,0.1489407
400,0.17046961,0.15988693,0.16136925,0.25999534,0.2482789
401,0.17228611,0.16006632,0.1673111,0.27630386,0.2240325
402,0.1554923,0.15547693,0.18020545,0.16475178,0.3440735
403,0.16541028,0.15949228,0.16202573,0.2401084,0.27296335
404,0.40405238,0.14919335,0.14891794,0.14891815,0.14891818
405,0.15909994,0.15910009,0.29775962,0.1817028,0.2023376
406,0.16099982,0.16099973,0.26096,0.21169065,0.20534968
407,0.18040152,0.15979548,0.19370432,0.29298925,0.17310947
408,0.15383187,0.15390539,0.35969245,0.15390936,0.1786609
409,0.15814042,0.22995019,0.2956286,0.15814042,0.15814042
410,0.15199839,0.15535831,0.15670066,0.15131204,0.38463056
411,0.16259107,0.16088307,0.19842085,0.26547015,0.21263492
412,0.22348589,0.15957448,0.15818448,0.29954052,0.15921462
413,0.17097253,0.15990558,0.16746365,0.27985623,0.22180195
414,0.15563561,0.15586807,0.3389674,0.15589575,0.19363314
415,0.15953076,0.1595302,0.28234637,0.22442369,0.17416894
416,0.15100826,0.15100823,0.16017196,0.15113313,0.38667837
417,0.15867491,0.15947156,0.2856215,0.16043323,0.23579879
418,0.17630602,0.18795657,0.16550834,0.24378039,0.22644871
419,0.16389032,0.15780814,0.19793664,0.31581345,0.16455142
420,0.1835726,0.20323767,0.1607968,0.15946862,0.2929243
421,0.15139768,0.15139349,0.15656237,0.15705256,0.38359392
422,0.15048878,0.15048364,0.15290263,0.15477072,0.39135417
423,0.15653893,0.15653913,0.32649255,0.15695645,0.20347294
424,0.15046349,0.39186487,0.15074685,0.15366626,0.15325856
425,0.15364219,0.15361854,0.36318296,0.16962025,0.15993613
426,0.15881844,0.15881908,0.2742639,0.16007625,0.24802229
427,0.16153798,0.19732523,0.26037693,0.17194852,0.20881136
428,0.15928532,0.15928535,0.22827592,0.2832603,0.16989313
429,0.2659735,0.16038637,0.18154366,0.16164722,0.23044927
430,0.14968488,0.39788112,0.15269393,0.14998612,0.14975402
431,0.19459958,0.15966918,0.16724935,0.29948166,0.17900023
432,0.15539931,0.1553993,0.1918349,0.15558347,0.34178305
433,0.15133405,0.3840844,0.15175332,0.15864211,0.15418611
434,0.15707141,0.15601647,0.15667863,0.19551912,0.33471438
435,0.16216601,0.15975998,0.16764833,0.25620458,0.25422105
436,0.1603388,0.16033465,0.1866205,0.27193788,0.22076808
