,0,1,2,3,4
46,0.1554308,0.15543087,0.18394747,0.1614097,0.3437811
47,0.15398897,0.15398899,0.35982868,0.16795625,0.16423714
48,0.15152042,0.15156698,0.15153104,0.16325447,0.38212708
49,0.15531066,0.15531155,0.18991983,0.15621582,0.3432421
50,0.15813035,0.15813038,0.22796226,0.15872441,0.2970526
51,0.15980947,0.16371682,0.17289495,0.22419891,0.27937987
52,0.1513025,0.15178895,0.15223004,0.38422266,0.16045584
53,0.15981674,0.15981676,0.28122008,0.18025185,0.2188946
54,0.1538737,0.15405911,0.1612338,0.17003924,0.36079413
55,0.15897687,0.26139703,0.15926398,0.16049193,0.25987014
56,0.1588731,0.1589998,0.21173534,0.17293419,0.29745758
57,0.16162418,0.16162641,0.22145545,0.22707257,0.22822143
58,0.1602911,0.16851078,0.17159571,0.26831102,0.23129146
59,0.1605519,0.16129416,0.2247639,0.18707453,0.26631546
60,0.15191808,0.15191828,0.37862465,0.1527693,0.16476972
61,0.15636891,0.15636942,0.33051154,0.15908211,0.197668
62,0.15739152,0.15739153,0.32239407,0.17539418,0.18742874
63,0.15978181,0.15979722,0.22662994,0.27747306,0.17631797
64,0.15535331,0.15569489,0.15727502,0.18832034,0.34335646
65,0.15565814,0.15565814,0.19406202,0.15602,0.33860174
66,0.15860057,0.22441138,0.15881121,0.16411538,0.2940614
67,0.1539055,0.1539055,0.1737084,0.15845293,0.36002764
68,0.16009146,0.16018705,0.25779182,0.24656878,0.17536081
69,0.15724859,0.16534825,0.17824015,0.17279297,0.32637006
70,0.15887597,0.15887737,0.22450295,0.16701478,0.290729
71,0.15794869,0.15794882,0.30889422,0.16482183,0.21038643
72,0.15472183,0.15472646,0.15544993,0.3501201,0.18498167
73,0.16057648,0.1614578,0.18428452,0.23304446,0.26063672
74,0.15878803,0.1587887,0.23492843,0.28489056,0.16260438
75,0.1550504,0.1550504,0.34654263,0.15635358,0.18700306
76,0.15836619,0.15836619,0.3021222,0.16643712,0.21470836
77,0.16061808,0.16064417,0.24520646,0.18421441,0.2493169
78,0.15632448,0.15638383,0.1876979,0.16556415,0.3340296
79,0.1537372,0.15386437,0.15573207,0.36123726,0.17542912
80,0.16202657,0.20104258,0.17359819,0.22941379,0.23391886
81,0.15927333,0.15933518,0.29400018,0.2069314,0.18045999
82,0.1570797,0.16227877,0.16626777,0.18782657,0.32654718
83,0.15769124,0.157756,0.16283871,0.31200138,0.20971271
84,0.15966073,0.15970181,0.26813152,0.17033929,0.24216671
85,0.15538397,0.15646063,0.16685665,0.34574106,0.17555772
86,0.16097675,0.16109785,0.23499048,0.19265673,0.2502782
87,0.15936212,0.15936753,0.2710053,0.16658683,0.24367817
88,0.15893525,0.15893525,0.2601036,0.16032714,0.26169872
89,0.16011207,0.16014563,0.22997004,0.2703479,0.1794244
90,0.16059072,0.16074805,0.18482545,0.257749,0.23608682
91,0.15612859,0.1566265,0.16952431,0.18026368,0.33745688
92,0.1551834,0.1551834,0.34444156,0.15537374,0.18981788
93,0.16164494,0.16264386,0.23173478,0.215726,0.22825041
94,0.15281497,0.15288131,0.1556448,0.37052768,0.16813128
95,0.15819284,0.18517302,0.1607697,0.18244706,0.31341738
96,0.15214118,0.1521413,0.16518773,0.1538421,0.3766877
97,0.15042862,0.15055938,0.15075628,0.39169374,0.15656203
98,0.16012388,0.16012825,0.25326225,0.17570834,0.25077724
99,0.15786174,0.15786174,0.2124136,0.16299154,0.3088714
100,0.16148473,0.16886719,0.20195508,0.25579086,0.21190211
101,0.16091223,0.16091299,0.25893497,0.19542459,0.22381525
102,0.16011341,0.1601154,0.27764148,0.18557693,0.2165529
103,0.16285239,0.20229079,0.2069918,0.20317782,0.22468714
104,0.15941918,0.15945077,0.19054472,0.19649608,0.29408932
105,0.16144092,0.17099722,0.1902562,0.22458258,0.25272313
106,0.15694457,0.15696171,0.1617948,0.20065986,0.323639
107,0.15916935,0.15916954,0.26851028,0.1635661,0.24958473
108,0.15645693,0.15645693,0.32859954,0.15811957,0.20036705
109,0.14951767,0.39925334,0.14953652,0.15096794,0.15072459
110,0.16126737,0.16184399,0.2430776,0.19920395,0.23460707
111,0.15917452,0.159191,0.2263341,0.28590816,0.16939224
112,0.1590573,0.15905808,0.16274403,0.24674347,0.27239713
113,0.15946266,0.15947439,0.28858334,0.17839552,0.21408407
114,0.16094895,0.1617636,0.23099439,0.19187208,0.25442103
115,0.15365793,0.15368396,0.16337442,0.16624519,0.3630385
116,0.1594647,0.15947548,0.24212858,0.27088588,0.1680453
117,0.15401982,0.15402114,0.17750089,0.15616365,0.35829455
118,0.16022438,0.16719292,0.19235274,0.19578023,0.28444973
119,0.16160592,0.21870571,0.16161077,0.22730033,0.23077735
120,0.153448,0.153448,0.15658541,0.3643844,0.17213415
121,0.1591252,0.15912521,0.268653,0.16302606,0.25007054
122,0.15713477,0.3257449,0.15832523,0.17219445,0.18660066
123,0.15801015,0.15808177,0.19547349,0.3135442,0.17489046
124,0.16076921,0.16076984,0.25655964,0.23271802,0.18918338
125,0.1587519,0.1587519,0.27383405,0.1592165,0.24944562
126,0.16231732,0.19079575,0.19606815,0.24462472,0.2061941
127,0.1594091,0.1594091,0.26956522,0.24465585,0.16696073
128,0.15970019,0.16055217,0.27491465,0.17217815,0.23265478
129,0.15774333,0.15774561,0.21525826,0.16057347,0.3086793
130,0.1581964,0.15820728,0.22751771,0.15945143,0.2966272
131,0.1558006,0.155801,0.1905721,0.33843392,0.15939234
132,0.15633446,0.15672833,0.17526704,0.17620498,0.33546516
133,0.15408194,0.15502928,0.17413709,0.1583545,0.35839716
134,0.15781002,0.1652161,0.1582158,0.3121215,0.20663644
135,0.15871729,0.15872866,0.22831051,0.16400336,0.2902401
136,0.15425713,0.15427844,0.16813546,0.35723287,0.1660961
137,0.1568107,0.15745163,0.18400458,0.17210822,0.32962483
138,0.15609656,0.156098,0.16018526,0.19272609,0.33489406
139,0.1498229,0.14986877,0.14988844,0.1536828,0.39673704
140,0.15999979,0.16041335,0.1804802,0.27684304,0.22226365
141,0.15364043,0.15364043,0.36167285,0.15369786,0.17734845
142,0.16150783,0.16151366,0.24066111,0.21499453,0.22132286
143,0.15592255,0.15592293,0.33717474,0.16013128,0.19084857
144,0.16020449,0.16031906,0.24574348,0.2566393,0.17709361
145,0.15948237,0.15949291,0.22410281,0.17373098,0.28319094
146,0.15898982,0.15898986,0.27916357,0.1634764,0.23938037
147,0.16073228,0.16087058,0.22725295,0.19013964,0.2610046
148,0.15861389,0.15862107,0.23687404,0.16038655,0.2855045
149,0.15917201,0.15919046,0.19464071,0.29807162,0.1889252
150,0.15267406,0.15267588,0.1568133,0.16582184,0.37201494
151,0.16061345,0.16069277,0.2701463,0.19669354,0.21185397
152,0.15593562,0.15595987,0.1560435,0.3348106,0.19725041
153,0.16041125,0.16041133,0.27410138,0.21188378,0.19319233
154,0.15818278,0.15818493,0.17683235,0.19535355,0.3114464
155,0.16143762,0.16621384,0.19641727,0.22929598,0.24663527
156,0.15596165,0.15596893,0.1735513,0.17499901,0.33951908
157,0.15902723,0.15903486,0.16460066,0.2809382,0.23639905
158,0.16125281,0.16125964,0.24713588,0.22872275,0.20162891
159,0.15950559,0.15976852,0.28159684,0.17279184,0.22633718
160,0.15941978,0.15943207,0.24532667,0.16696186,0.2688596
161,0.16071744,0.18354946,0.16424882,0.26100028,0.2304841
162,0.15676533,0.15676631,0.19893879,0.32610863,0.16142096
163,0.15628506,0.15635046,0.16760851,0.3350704,0.18468559
164,0.16101947,0.16102274,0.22185022,0.19878411,0.25732344
165,0.1598889,0.15988927,0.27215853,0.23238464,0.1756787
166,0.15913905,0.15914232,0.26890507,0.16323113,0.24958241
167,0.1611578,0.16404794,0.20642075,0.26057422,0.2077993
168,0.15991431,0.16002832,0.22648846,0.27562588,0.177943
169,0.15423647,0.15594836,0.15530579,0.17831437,0.35619503
170,0.1587937,0.1588573,0.23268795,0.16325302,0.28640807
171,0.15914623,0.15914649,0.25800025,0.162723,0.26098406
172,0.16051453,0.16051453,0.27064887,0.1921157,0.21620634
173,0.16125377,0.16125533,0.2526374,0.21559058,0.20926294
174,0.14979519,0.14979519,0.39696336,0.14985378,0.15359248
175,0.15894878,0.1589489,0.2536444,0.16077639,0.26768148
176,0.16047096,0.16098583,0.2077184,0.19648258,0.2743423
177,0.15628418,0.15628418,0.33105612,0.15798728,0.19838823
178,0.15925455,0.15961114,0.17784777,0.21006632,0.29322016
179,0.15555368,0.15712276,0.15559317,0.19114207,0.34058836
180,0.15886894,0.15891165,0.19105971,0.3028209,0.18833886
181,0.15923078,0.2833694,0.1593333,0.16881287,0.22925365
182,0.15634464,0.15634464,0.33002633,0.15776317,0.19952127
183,0.16087376,0.16087805,0.26404658,0.21259265,0.20160891
184,0.15879309,0.1587931,0.25193053,0.15932654,0.2711567
185,0.1527309,0.15273397,0.15340985,0.17017624,0.37094906
186,0.15875041,0.15875065,0.28399333,0.16173351,0.23677205
187,0.15311322,0.15311322,0.17107017,0.15520309,0.36750036
188,0.15386015,0.15386015,0.36037695,0.1578123,0.17409049
189,0.15449524,0.15449531,0.16081674,0.17596456,0.35422814
190,0.15775944,0.1577595,0.31348,0.16641922,0.2045818
191,0.15420373,0.15420373,0.16908237,0.16479461,0.3577155
192,0.16005631,0.16027577,0.22081771,0.27664456,0.18220565
193,0.15857352,0.1591446,0.29430526,0.16341463,0.22456197
194,0.16017902,0.16018383,0.24853627,0.17663805,0.2544628
195,0.15938295,0.15950403,0.27055013,0.24390969,0.16665317
196,0.15678172,0.15678218,0.3261648,0.16193348,0.19833787
197,0.16005151,0.160052,0.2830105,0.19884457,0.19804148
198,0.1509093,0.15421629,0.15091649,0.38772783,0.15623009
199,0.16100016,0.20772879,0.17923355,0.1803275,0.27171
200,0.15623479,0.15785801,0.15725401,0.33233428,0.19631882
201,0.15778336,0.15778337,0.30556905,0.15875886,0.2201054
202,0.16142806,0.16142869,0.21890226,0.24521485,0.21302614
203,0.16082928,0.16087447,0.21038061,0.20232476,0.26559085
204,0.15853119,0.15868647,0.16014296,0.23438469,0.2882547
205,0.15913884,0.15913886,0.25662777,0.1626774,0.2624171
206,0.15912633,0.1591295,0.2583773,0.16248539,0.26088154
207,0.15987946,0.15987967,0.28432998,0.18719332,0.20871758
208,0.1575302,0.15753907,0.15768553,0.30956635,0.2176788
209,0.16028844,0.16028899,0.27180183,0.2225958,0.18502489
210,0.15713455,0.15713535,0.20386216,0.32040587,0.161462
211,0.1548228,0.1548238,0.1774424,0.35089236,0.16201867
212,0.15925343,0.15930963,0.29326087,0.17840792,0.20976809
213,0.160275,0.16036779,0.22957787,0.18182003,0.26795924
214,0.16111423,0.17302613,0.23022175,0.1795468,0.2560911
215,0.15460068,0.15460083,0.18264495,0.15629983,0.35185373
216,0.1606732,0.160737,0.22887506,0.26114464,0.18857016
217,0.15750478,0.15752697,0.19645941,0.31911752,0.1693913
218,0.15584743,0.15623896,0.15971692,0.1900298,0.33816686
219,0.15463187,0.15463187,0.35309902,0.16283564,0.1748016
220,0.15664282,0.15664288,0.1969796,0.32805327,0.16168149
221,0.15856664,0.158572,0.17423733,0.30408058,0.20454335
222,0.15377763,0.15377763,0.17806366,0.15407181,0.3603093
223,0.16067971,0.16076921,0.2687691,0.21176592,0.19801608
224,0.1592321,0.16313852,0.1597727,0.25940183,0.25845492
225,0.15211642,0.15275827,0.15230992,0.16601999,0.37679535
226,0.15750831,0.15750882,0.31481895,0.1623767,0.20778722
227,0.1550158,0.1550158,0.34727395,0.15712136,0.18557306
228,0.16102663,0.16103375,0.25924742,0.2162738,0.2024184
229,0.15929823,0.15930736,0.25339004,0.16466066,0.26334372
230,0.15628797,0.1570518,0.15644662,0.19972333,0.3304903
231,0.1613064,0.16130948,0.24764273,0.20488489,0.2248565
232,0.15705362,0.15705365,0.18187688,0.17710556,0.32691026
233,0.15977857,0.1597788,0.23504382,0.17349315,0.27190566
234,0.15810402,0.16385832,0.17592162,0.18696338,0.31515267
235,0.15861897,0.2097554,0.16360986,0.16595478,0.30206096
236,0.16148372,0.19117463,0.19773659,0.18425128,0.26535383
237,0.16032074,0.16050169,0.25488612,0.24545547,0.17883597
238,0.15654135,0.15654138,0.33255416,0.17106457,0.18329863
239,0.16157822,0.19773154,0.18580109,0.2634974,0.19139168
240,0.16157226,0.20963633,0.17982756,0.18909621,0.25986767
241,0.15887967,0.1589261,0.2192938,0.16923793,0.29366255
242,0.1500004,0.1500096,0.15056254,0.15413982,0.39528766
243,0.15883844,0.15886779,0.21420288,0.29674622,0.17134465
244,0.1585942,0.1595577,0.16520442,0.21970029,0.29694337
245,0.15883186,0.29874548,0.1590494,0.17339335,0.20997986
246,0.15822095,0.15823764,0.20750107,0.30709404,0.16894637
247,0.15846497,0.15846498,0.23744453,0.15885222,0.28677332
248,0.15690275,0.15690275,0.3232963,0.16032882,0.20256937
249,0.15727173,0.15727237,0.31701577,0.16009942,0.20834067
250,0.156733,0.1567538,0.18826383,0.168633,0.32961637
251,0.16108228,0.17128965,0.19440672,0.2686275,0.20459387
252,0.15639508,0.15640892,0.17185093,0.18090904,0.33443612
253,0.1512312,0.1512312,0.38470602,0.1512632,0.16156839
254,0.15359382,0.153703,0.15359713,0.17693235,0.36217365
255,0.15725805,0.15725893,0.20565838,0.16145584,0.31836885
256,0.15769827,0.15769827,0.30645442,0.15804575,0.2201033
257,0.15414517,0.15414517,0.18024471,0.1549199,0.3565451
258,0.15911457,0.15911458,0.16495399,0.23862913,0.27818772
259,0.16043247,0.20001708,0.16052772,0.20372257,0.27530026
260,0.16096826,0.17740218,0.17603806,0.22013855,0.26545298
261,0.15563928,0.1556393,0.1692787,0.34287304,0.17656976
262,0.15900986,0.15900989,0.22757828,0.16721097,0.28719103
263,0.15875848,0.1587597,0.25059617,0.15913141,0.27275425
264,0.1582895,0.15829168,0.3081345,0.17271705,0.20256725
265,0.15281135,0.15299688,0.16482145,0.15848042,0.37088993
266,0.15599106,0.15899369,0.17793459,0.16751362,0.33956704
267,0.16049594,0.16173969,0.20475373,0.27486792,0.19814266
268,0.15937838,0.15937893,0.29086956,0.17894644,0.21142673
269,0.15587188,0.15591097,0.1887126,0.16121073,0.33829382
270,0.15796077,0.16924438,0.3183136,0.17780827,0.17667294
271,0.15607186,0.17915283,0.3381581,0.17017782,0.15643944
272,0.16127889,0.16134137,0.24144134,0.20067377,0.2352646
273,0.15580855,0.16749841,0.16614063,0.167894,0.34265834
274,0.15879829,0.15879829,0.26376486,0.15885748,0.259781
275,0.15939355,0.15939371,0.26662958,0.24833126,0.16625187
276,0.1583624,0.15836258,0.2930013,0.16001977,0.230254
277,0.16011955,0.28732154,0.16956408,0.18533626,0.19765855
278,0.1551604,0.15520018,0.15687168,0.18733399,0.34543377
279,0.15898317,0.158985,0.21877185,0.29265118,0.17060876
280,0.156996,0.1570037,0.16812791,0.19194645,0.325926
281,0.16055508,0.16090362,0.2077687,0.27247426,0.1982984
282,0.15831079,0.158314,0.3046478,0.16797857,0.21074885
283,0.15918162,0.15918165,0.2867168,0.22485058,0.17006932
284,0.15551531,0.1634356,0.15608743,0.34353438,0.18142723
285,0.15613234,0.15613234,0.33488744,0.16121204,0.19163585
286,0.15894301,0.15894894,0.22779481,0.2878732,0.16644
287,0.15982828,0.15988088,0.23602568,0.2704742,0.17379102
288,0.15737042,0.15739074,0.32272005,0.17562822,0.18689059
289,0.15791324,0.15791324,0.2229732,0.15869588,0.30250445
290,0.15096496,0.1509651,0.15125953,0.15973765,0.38707277
291,0.16050975,0.21789333,0.1610159,0.1902011,0.27038
292,0.16235465,0.21197718,0.18197413,0.19988193,0.24381219
293,0.15975724,0.15975828,0.26772553,0.17182405,0.24093485
294,0.15944494,0.1598694,0.1760496,0.28756642,0.21706963
295,0.15904161,0.16680619,0.17303398,0.20031206,0.30080613
296,0.15533401,0.1555844,0.16303006,0.18061921,0.34543237
297,0.1600117,0.16003338,0.27429432,0.17948519,0.22617547
298,0.15895452,0.15895507,0.3012807,0.1946499,0.18615986
299,0.15878803,0.1587887,0.23492843,0.28489056,0.16260438
300,0.1599446,0.16001523,0.19240831,0.20301291,0.28461897
301,0.15991579,0.16602035,0.20918123,0.17914899,0.2857337
302,0.15873228,0.15873228,0.25094348,0.15882811,0.27276388
303,0.16180769,0.23422246,0.16509102,0.21554582,0.22333305
304,0.15970081,0.16968073,0.15971613,0.25211242,0.25878993
305,0.1543758,0.15534984,0.15609345,0.17951143,0.35466945
306,0.15461844,0.15462054,0.16565491,0.17156462,0.3535415
307,0.15787014,0.1586204,0.19862078,0.17043073,0.31445798
308,0.16063984,0.16063993,0.20376611,0.20437461,0.27057955
309,0.15960029,0.15960093,0.25997174,0.16838807,0.25243896
310,0.15910615,0.15933397,0.21133064,0.17557134,0.29465783
311,0.150758,0.150758,0.3889634,0.1525033,0.1570173
312,0.15171881,0.15171883,0.3807403,0.15637593,0.1594461
313,0.1595769,0.1622711,0.17155555,0.22428423,0.2823122
314,0.15847108,0.15869662,0.15861793,0.23769648,0.2865179
315,0.15995327,0.16071068,0.17390935,0.26682845,0.23859823
316,0.14934282,0.14934286,0.14948015,0.15117991,0.40065423
317,0.15960988,0.15973075,0.20431012,0.18650514,0.28984413
318,0.14995217,0.1499525,0.15051858,0.15388994,0.3956868
319,0.15769565,0.16222392,0.31932116,0.17073053,0.1900288
320,0.15888245,0.15888248,0.30231202,0.18527658,0.19464642
321,0.15871415,0.19081333,0.16022219,0.18456683,0.30568343
322,0.1602501,0.16025102,0.2586703,0.17834032,0.24248828
323,0.15883508,0.15883508,0.26594862,0.15934828,0.25703287
324,0.15477946,0.15477972,0.35190195,0.16618007,0.1723587
325,0.15938708,0.15938713,0.25913602,0.16559522,0.25649452
326,0.15161067,0.15161067,0.15956978,0.15554261,0.38166627
327,0.16155414,0.1615656,0.21442531,0.23533253,0.22712237
328,0.15191594,0.15201636,0.15459995,0.16260001,0.37886772
329,0.15725733,0.15725733,0.21136238,0.15842795,0.315695
330,0.1583364,0.15834329,0.22314319,0.1623646,0.2978125
331,0.1594331,0.15944831,0.22878991,0.280985,0.17134377
332,0.15908572,0.15935114,0.16536863,0.28140372,0.23479083
333,0.1528739,0.15343866,0.15822564,0.16512942,0.37033233
334,0.16127555,0.16131148,0.2521635,0.21344092,0.21180855
335,0.15279666,0.15281588,0.16833344,0.15539473,0.37065923
336,0.15784764,0.15956624,0.17873564,0.31747866,0.1863718
337,0.15926822,0.15927017,0.25798562,0.25933197,0.16414393
338,0.16008733,0.16008747,0.2581055,0.17545465,0.24626508
339,0.15891415,0.15938741,0.19089068,0.30237073,0.18843706
340,0.15606712,0.15657552,0.16239326,0.3364659,0.1884982
341,0.15830728,0.1583113,0.15880309,0.292065,0.2325133
342,0.15833952,0.16015016,0.19611312,0.17561454,0.30978268
343,0.15865996,0.15865996,0.29460412,0.16577125,0.2223047
344,0.15425338,0.15425916,0.16692534,0.16728334,0.35727882
345,0.1583968,0.15841988,0.20686679,0.30528665,0.17102987
346,0.15924393,0.16969329,0.16061708,0.22352815,0.28691757
347,0.15900825,0.16031538,0.20061322,0.18015286,0.29991025
348,0.15404037,0.15404037,0.35863462,0.15855266,0.17473198
349,0.15963578,0.15965028,0.25511292,0.16873653,0.25686455
350,0.15877818,0.15877818,0.24807231,0.15967402,0.2746973
351,0.15878801,0.15878868,0.2349284,0.28489056,0.16260436
352,0.15985776,0.15986004,0.24115466,0.17306599,0.2660615
353,0.15845367,0.1584741,0.30018482,0.21653587,0.16635153
354,0.15745719,0.15745719,0.3116874,0.15822415,0.2151741
355,0.15880851,0.15881176,0.2869479,0.23164268,0.16378921
356,0.16092187,0.16137111,0.20305471,0.26364753,0.21100475
357,0.16020039,0.16031492,0.25085494,0.25188062,0.1767492
358,0.15947142,0.1594971,0.23055102,0.17116123,0.2793192
359,0.1608801,0.163544,0.26589757,0.2140087,0.19566959
360,0.15809213,0.15814869,0.30133212,0.1606865,0.22174059
361,0.1621088,0.17354676,0.22410972,0.23379837,0.20643632
362,0.158856,0.15885729,0.25018597,0.16016951,0.2719312
363,0.16093187,0.16093239,0.2260603,0.25726107,0.19481438
364,0.15836267,0.15839134,0.21849954,0.16456707,0.30017936
365,0.15375297,0.15375713,0.15487766,0.1768007,0.3608116
366,0.15971015,0.15975219,0.26853296,0.240789,0.17121568
367,0.15949643,0.1594973,0.29123402,0.20537148,0.18440074
368,0.16056073,0.16136205,0.18229699,0.25380814,0.24197206
369,0.15409492,0.15409498,0.15926191,0.17435156,0.35819662
370,0.15749963,0.15754408,0.20724094,0.16255738,0.31515795
371,0.15827435,0.15831521,0.18790178,0.31130606,0.18420257
372,0.15470324,0.15470326,0.35216618,0.16183862,0.17658873
373,0.16135311,0.16144787,0.21135484,0.24895248,0.21689166
374,0.16080867,0.1832066,0.26703742,0.22025818,0.16868913
375,0.16081432,0.267273,0.16161175,0.20532122,0.20497973
376,0.1584388,0.1584388,0.23039433,0.16067274,0.29205537
377,0.15355963,0.15358092,0.15490016,0.3628677,0.1750916
378,0.1584781,0.15847972,0.3038729,0.17120627,0.20796306
379,0.1563829,0.15638305,0.20028591,0.15759999,0.3293482
380,0.15098722,0.15098722,0.15233667,0.1587218,0.38696706
381,0.1594951,0.15958385,0.21784092,0.28640562,0.1766745
382,0.16134223,0.16485678,0.20798466,0.25581387,0.2100025
383,0.15683855,0.1568948,0.19189423,0.16674696,0.3276254
384,0.15812506,0.15813681,0.2079601,0.30800164,0.16777651
385,0.15782933,0.15782945,0.31687093,0.17809364,0.18937664
386,0.14959791,0.14961112,0.1500364,0.15216245,0.39859217
387,0.1597903,0.15983424,0.28724402,0.20282383,0.19030769
388,0.15968174,0.15968433,0.25719205,0.25406855,0.16937324
389,0.15876435,0.15876435,0.2915979,0.16559818,0.22527522
390,0.15824553,0.15824835,0.21617553,0.3027403,0.16459033
391,0.15743582,0.15744084,0.16600901,0.20059957,0.31851476
392,0.1609102,0.16091049,0.26235935,0.2156512,0.20016871
393,0.15971215,0.15972088,0.26812837,0.17118819,0.24125035
394,0.15754244,0.15754308,0.20985864,0.31350124,0.16155457
395,0.15511696,0.15511914,0.34815285,0.16496934,0.17664164
396,0.15343949,0.15344101,0.15552516,0.17333804,0.36425635
397,0.15820046,0.15820427,0.31039122,0.17448522,0.1987189
398,0.15552633,0.15623704,0.15964015,0.18627062,0.34232587
399,0.1597457,0.16456293,0.18327641,0.2901047,0.20231025
400,0.16119786,0.16119845,0.2401281,0.19800273,0.23947296
401,0.15909106,0.15910396,0.19563606,0.29918075,0.18698816
402,0.15916577,0.1591658,0.27256322,0.16420573,0.24489947
403,0.15981123,0.15981477,0.28642502,0.20501406,0.18893488
404,0.15188622,0.37923935,0.15199165,0.16087548,0.15600736
405,0.1498342,0.1498342,0.3966824,0.15186249,0.15178673
406,0.15851444,0.15851535,0.22805886,0.1621675,0.2927438
407,0.14958191,0.14958197,0.14986135,0.15225658,0.39871818
408,0.15880044,0.15880044,0.24746707,0.15998836,0.27494374
409,0.1509803,0.15098041,0.15991372,0.15119426,0.38693127
410,0.15861054,0.15861495,0.30582434,0.19604559,0.18090457
411,0.16059144,0.1607746,0.24861428,0.1834221,0.24659757
412,0.16192688,0.18289118,0.18851295,0.21781877,0.24885018
413,0.1613048,0.16137177,0.24790959,0.22463322,0.20478056
414,0.15871115,0.15873364,0.29015237,0.16384476,0.22855808
415,0.158692,0.15869232,0.23015584,0.16313832,0.28932157
416,0.1554703,0.1554703,0.3420432,0.15799952,0.18901667
417,0.15214987,0.15214987,0.3765006,0.15309805,0.16610163
418,0.16122842,0.2548554,0.16376859,0.22114342,0.19900416
419,0.15063125,0.15063126,0.15360376,0.1550548,0.390079
420,0.1599372,0.16000105,0.23847806,0.2669931,0.17459065
421,0.15350524,0.15350524,0.36334863,0.15457428,0.17506662
422,0.15865125,0.15866469,0.29498023,0.22183388,0.16586989
423,0.15826632,0.15826634,0.3012344,0.16368467,0.21854828
424,0.16044258,0.16077472,0.24484468,0.25327122,0.18066691
425,0.1580062,0.1580085,0.21476251,0.1631019,0.3061209
426,0.15822014,0.15822181,0.30043378,0.16224517,0.22087911
427,0.15843524,0.15844005,0.16704108,0.21480602,0.3012776
428,0.15838489,0.15838489,0.3000018,0.16487041,0.21835801
429,0.15795328,0.1581101,0.18913567,0.31540972,0.17939116
430,0.15798335,0.15800726,0.16291049,0.3064084,0.21469054
431,0.16109733,0.20134771,0.18163557,0.18431145,0.27160788
432,0.15866864,0.15867625,0.21982735,0.29590735,0.16692042
433,0.15490691,0.154907,0.15514264,0.34776333,0.18728015
434,0.15919548,0.15922558,0.28761047,0.2230353,0.17093316
435,0.1596718,0.15967584,0.22084789,0.17745464,0.28234985
436,0.15643893,0.15715693,0.18799976,0.16553313,0.33287135
437,0.15522148,0.1552216,0.3473586,0.16820748,0.1739908
